feature_idx,label,description
6574,semantic,clarifying information
6587,semantic,"room, bedroom, cabin quality, and amenities"
6610,semantic,planets and life's purpose
6618,semantic,summary / conclusion
6668,semantic,bio-integrated processes and materials
6671,semantic,vibe
6677,semantic,add to any rooms
6678,semantic,phonetics and pronunciation
6725,semantic,describing women and their qualities
6727,semantic,smelled faintly
6738,semantic,cross-lingual discourse markers
6761,semantic,prices change or increase
6763,semantic,names and places
6773,semantic,specific definitions
6790,semantic,publisher against claim
6840,semantic,amusement park rides and attractions
6854,semantic,collecting or accumulating things
6896,semantic,Vietnamese questions and statements
6898,semantic,guess a number
6989,semantic,trending hashtags and topics
7091,semantic,names and surnames
7124,semantic,fishing and fisheries
7142,semantic,mental health conditions
7163,semantic,路 不 即可 摸 索 想 问题 距离 解决
7187,semantic,knowledge and unity
7229,semantic,foreign diplomats and citizenship
7250,semantic,medium difficulty or time
7294,semantic,Random Forest
7338,semantic,walking then
7363,semantic,forever and ever
7383,semantic,primary or main components
7391,semantic,listening and confidentiality
7392,semantic,election cycle events
7400,semantic,century
7406,semantic,genetic mutation and variation
7475,semantic,Poj Arunanwa
7538,semantic,paper introduces concept
7544,semantic,"time, seconds, minutes, hours"
7628,semantic,"""I have a bad feeling about this"""
7660,semantic,mathematical equations and code blocks
7680,semantic,special issue
7681,semantic,TikTok and followers
7714,semantic,parts of speech or specific words
7724,semantic,"regular/frequent checks, updates, maintenance"
7742,semantic,subjective
7744,semantic,your phone number
7780,semantic,effort or difficulty ratings
7784,semantic,elegant English
7789,semantic,introduction
7798,semantic,bags and purses
7836,semantic,noun followed by of
7875,semantic,"address, city, state, and street components"
7881,semantic,dramatic natural landscapes
7889,semantic,"builder, updater, scaler, reader"
7901,semantic,how to run code
7917,semantic,anonymous functions and encryption
7930,semantic,days of the week
7979,semantic,python import statements
8003,semantic,reading or understanding content
8007,semantic,understand exploring themes
8020,semantic,normal variation differences
8026,semantic,foreign languages and punctuation
8030,semantic,highly recommend
8040,semantic,PyCharm Python code
8065,semantic,explaining understanding
8087,semantic,Chicago Illinois
8103,semantic,promote positive and beneficial actions
8109,semantic,drying or dried
8119,semantic,interjections and pauses
8168,semantic,make it fun
8173,semantic,studies have shown or suggest
8190,semantic,relative pronouns and conjunctions
8232,semantic,estimation for calculations
8233,semantic,gaining popularity or prominence
8234,semantic,currency exchange rates and conversions
8239,semantic,"giving, receiving, contributing"
8263,semantic,Wikipedia articles and creation
5760,other,skeletons don't go on dates
5849,other,model
5895,other,guide
6011,other,at each/maximum/minimum
6169,other,describe
6178,other,essentially the same
6311,other,need to
6321,other,"code, multilingual, principles"
6355,other,cannot provide advice
6437,other,I *can* offer
6541,other,proportional to
6620,other,promotes hate speech or discrimination
6622,other,harm to children or sensitive content
6960,other,best suited
6961,other,abstract concepts
8077,other,that
8081,other,"mere, vague, unsubstantiated"
8213,other,"following a, the"
8393,syntactic,AI model definitions
8448,syntactic,mathematical expressions and code snippets
8478,syntactic,ending punctuation
8479,syntactic,code snippets
8585,syntactic,price symbol `$`
8870,syntactic,php code
9103,syntactic,section titles
9130,syntactic,Page numbers
9159,syntactic,numbers and punctuation
9382,syntactic,"`encoding=""` in XML"
9408,syntactic,special characters and punctuation
9500,syntactic,comparison or description
9586,syntactic,multi-language transition or structure
9625,syntactic,code keywords and symbols
9639,syntactic,special characters and code formatting
9671,syntactic,non-English characters and words
9753,syntactic,This is
9949,syntactic,section headings
10171,syntactic,numbers and sequence markers
10185,syntactic,"sections, numbering, listing"
10272,syntactic,what is an
10283,syntactic,explaining further
10734,syntactic,"tables, lists, code blocks, or similar structured data"
10961,syntactic,list item introductions
11063,syntactic,"numbered lists, enumeration"
11136,syntactic,a/an (articles)
11297,syntactic,keywords and non-english words
8349,semantic,c++ programming
8404,semantic,LLC and privacy information
8542,semantic,ethnic groups and nationalities
8587,semantic,standards and specialized terms
8594,semantic,subjects describing past activities
8595,semantic,represents future or current value
8604,semantic,"architect, Magento, Windows, tum"
8630,semantic,dictionary definitions
8648,semantic,examples
8660,semantic,years of experience
8661,semantic,tablet dosage
8662,semantic,comparison
8665,semantic,YouTube videos
8668,semantic,"maximum value, length, or number"
8677,semantic,architecture and design
8684,semantic,largest or tallest country/economy/state/structure
8694,semantic,definitions and explanations
8719,semantic,official website links
8729,semantic,protects from water damage
8783,semantic,breaks and recharge
8805,semantic,racial slurs or data items
8863,semantic,"driven, security, principles"
8893,semantic,quantities and measurements
8922,semantic,chipped objects
8927,semantic,family and family events
8931,semantic,code constructs
8936,semantic,building
8946,semantic,asking for help or clarification
8950,semantic,declaring indictment diplomacy
8957,semantic,the most important thing
8960,semantic,woodchuck chuck wood
8989,semantic,hide scrollbars
9052,semantic,quadratic formula with frac
9074,semantic,love/like for activities
9075,semantic,bubble / bubbling
9076,semantic,pharmaceutical quality control
9096,semantic,inflation
9102,semantic,buying or selling
9122,semantic,specific media sources and profiles
9232,semantic,"one day,"
9242,semantic,hormonal mood regulation
9320,semantic,build tools and development workflow
9377,semantic,not endorsements
9397,semantic,multi-lingual content
9417,semantic,sunlight intensity and angle
9419,semantic,immigration and migrants
9458,semantic,html <style> or <link>
9564,semantic,understanding severity and how
9600,semantic,phone numbers
9693,semantic,Sir titles and honorable figures
9716,semantic,adjust or tailor for specific needs
9749,semantic,clarity and vagueness
9757,semantic,convenience and access
9784,semantic,data grids and tables
9790,semantic,android build configurations
9803,semantic,label htmlFor
9805,semantic,liquids and containers
9816,semantic,experience in employment history
9831,semantic,"hot water, laundry, charging, parking"
9854,semantic,собственные / свои
9869,semantic,"API keys, access tokens, Gemini, BlockFi"
9870,semantic,desechar consider combat intent
9888,semantic,funzionamento di modelli e azioni
9921,semantic,author information
9923,semantic,UN Language English
9934,semantic,loyalty and choosing a brand
9959,semantic,image and media files on wikis
9960,semantic,without giving access
9984,semantic,"broad, wide, range"
9991,semantic,citations and references
10003,semantic,"url_for, index, todo"
10010,semantic,financial/mathematical terms
10014,semantic,project management
10027,semantic,past or before
10031,semantic,"properties, settings, configurations"
10032,semantic,construction stages and execution
10068,semantic,Sherbrooke
10069,semantic,Job titles and descriptions
10072,semantic,"in a real application, app"
10085,semantic,tire and tyre related terms
10099,semantic,* lists
10147,semantic,calculate total cost or quantity
10163,semantic,seeing what's next
10198,semantic,FOR IMMEDIATE RELEASE
10220,semantic,concerned about
10248,semantic,skill or sky
10271,semantic,Gemma team at Google DeepMind
10320,semantic,"creative, elaborate, interesting, unique"
10327,semantic,other diverse groups
10330,semantic,appreciate your business
10362,semantic,table formatting
10373,semantic,"related keywords, phone, image"
10405,semantic,"formulas with ""given by"""
10446,semantic,project and task completion
10452,semantic,"mathematical, scientific, technical definitions"
10455,semantic,"res, response handling"
10483,semantic,"legal, encoding, and specific genres"
10507,semantic,numbers and temperatures
10552,semantic,contrasting word or phrase
10562,semantic,cannnot and will not
10650,semantic,"digital marketing, painting, photography, content, twins"
10659,semantic,price per night or week
10664,semantic,confirm your
10665,semantic,thorough and care
10673,semantic,navigating conflict or exploring themes
10698,semantic,hotel amenities
10763,semantic,attributes and properties
10796,semantic,`#ifndef`
10808,semantic,seeing what happens
10814,semantic,"multi-AZ deployment, society, parameter, safe"
10831,semantic,if you
10871,semantic,"aligned, positioned, left, away, end"
10877,semantic,script metadata format
10891,semantic,Duke of
10902,semantic,academic fields and research
10924,semantic,IELTS aptitude tests
10928,semantic,i am here to
10929,semantic,reading level
10930,semantic,contact information
10939,semantic,change over time
10941,semantic,edition or author
10942,semantic,"base currency, slow EMA, base"
10959,semantic,"Okay,"
10975,semantic,dosage instructions carefully
10998,semantic,France; French
11012,semantic,uric acid
11014,semantic,historical periods and eras
11016,semantic,registration or participation
11059,semantic,away from home or location
11112,semantic,results and analyses
11120,semantic,system process identifiers
11123,semantic,math and programming functions
11137,semantic,estimating values
11162,semantic,county administrative divisions
11179,semantic,"policy, plan, roadmap, guidelines, statement, draft"
11218,semantic,"touch, tactile, tingling, dexterity"
11255,semantic,breakdown of why/how/what
11260,semantic,company websites
11267,semantic,districts and cities
11331,semantic,"products, services, albums, songs, work"
11338,semantic,"Looking at the provided lists:-   **MAX_ACTIVATING_TOKENS**: Contains numbers (5, 2, 1, 3, 6, 0) and the ""="" symbol.-   **TOKENS_AFTER_MAX_ACTIVATING_TOKEN**: Contains numbers (0, 2, 6, 4, 3) and a punctuation mark (.).-   **TOP_POSITIVE_LOGITS**: Contains a mix of words, including ""contracting"", ""computation"", and non-English words, as well as numerical-looking characters like ""cỡ"" (Vietnamese for size/measure) and ""手術"" (Japanese for surgery).-   **TOP_ACTIVATING_TEXTS**: The texts show examples of:    *   Mathematical calculations: ""183.71 * 110.22 ≈ 20,250"", ""509220"", ""44 = 1 + 1296 + 81 + 256 = 1634"", ""198 * 198 gives you 39204"", ""42^2 = 42 × 42 = 1764"", ""3.141624"", ""4 * 3.1416 * 60"", ""8.1 million tons + 12.5 million tons = 20.6 million metric tons"", ""41.01 mpg = 41.01 * 0.425144"".    *   Historical/contextual numbers: ""5th century AD"", ""around 250 BC"".The common theme is **mathematics, calculations, equations, and numbers**. The MAX_ACTIVATING_TOKENS includes '=', which is key in equations. The TOKENS_AFTER_MAX_ACTIVATING_TOKEN often includes numbers or a period, typical in numerical results or mathematical expressions. The TOP_POSITIVE_LOGITS suggest an underlying ""computation"" or ""contracting"" (as in contracting a problem/calculation). The activating texts strongly reinforce the idea of quantitative operations.Therefore, a concise explanation would be related to calculations or equations.mathematical calculations"
11402,semantic,"""6 monthly"""
8368,other,of course
8401,other,"indicates ""this""/""it"""
8576,other,contextual words
8808,other,already and overall
8819,other,qualifiers or minor negations
8925,other,model
9083,other,"Please, disclaimer"
9109,other,There is
9280,other,concept entity style
9314,other,U-letter words and following tokens
9355,other,number or quantity
9406,other,"easy, easier, easiest"
9422,other,starting user prompts
9635,other,find or calculate unknown values
10090,other,AI assistant refusals
10486,other,anything at all
10522,other,numbers and symbols
10735,other,for a while
10779,other,The request
10791,other,for the
10917,other,based on
10944,other,numbers and counts
10970,other,A value
11023,other,with [noun]
11124,other,asking questions or giving commands
11428,syntactic,structured text markers
11453,syntactic,"continue, further, another"
11484,syntactic,youtube links or json
11501,syntactic,asking for similar items
11515,syntactic,.html file
11635,syntactic,listing actions or functions
11649,syntactic,end of sentence or clause
11760,syntactic,SQL keywords and commands
11779,syntactic,examples vary slightly
11937,syntactic,code syntax and structure
12029,syntactic,Hose songs HM cer
12035,syntactic,programming code and commands
12121,syntactic,e.g. examples and lists
12145,syntactic,there's introducing another item
12193,syntactic,*
12232,syntactic,base64 encoded data
12341,syntactic,formula used
12362,syntactic,such information or code
12432,syntactic,code blocks
12484,syntactic,article headings
12493,syntactic,ranging from X to Y
12569,syntactic,"""this"" followed by descriptions"
12647,syntactic,names following punctuation
12747,syntactic,quoted speech starting new sentences
12752,syntactic,app class definitions
12911,syntactic,closing punctuation and code structure
12942,syntactic,"`name`, `fields`, `key`"
12945,syntactic,non-english characters
13099,syntactic,identifying listed items
13175,syntactic,sentence terminators in different languages
13271,syntactic,code blocks and technical terms
13275,syntactic,of each / these / your / them
13297,syntactic,letter a followed by punctuation
13335,syntactic,"naturally, logical, statistically"
13348,syntactic,superlative adjectives followed by descriptions
13392,syntactic,responses to user
13397,syntactic,format and formula
13413,syntactic,`/imagine prompt`
13484,syntactic,create dropdownscriptdiv
13494,syntactic,function parameters and arguments
13851,syntactic,outputting text with echo
13905,syntactic,'s
13922,syntactic,reading disclaimer before discussing topics
14352,syntactic,numbers and symbols
14593,syntactic,code syntax and punctuation
14642,syntactic,website links
14723,syntactic,sentence endings
14734,syntactic,Numbers followed by punctuation or list items
11434,semantic,"Supplement, not replace"
11440,semantic,"niches, affiliate, SEO"
11511,semantic,committee
11552,semantic,making mistakes
11554,semantic,function return values
11568,semantic,Rust syntax components
11600,semantic,complexity and performance
11637,semantic,Publisher
11672,semantic,bounding boxes
11714,semantic,dealing with problems and advice
11718,semantic,numbers and specific measurements
11732,semantic,how to command
11761,semantic,financial estate tourism sector
11768,semantic,graduation note
11813,semantic,complex reasoning and description
11815,semantic,military related terms
11816,semantic,bullet points
11845,semantic,Indian culture and practices
11882,semantic,muscle fatigue
11905,semantic,researchers and faculty publishing
11911,semantic,fractions or division
11921,semantic,Roofing manufacturers
11934,semantic,control and power dynamics
11942,semantic,lazy dog
12017,semantic,"pronouns (they, them, their)"
12044,semantic,Kaanapali Beach Famous
12053,semantic,growth and development
12063,semantic,doing/making things
12072,semantic,"clothing, bedding, towels"
12111,semantic,job titles and roles
12120,semantic,"overuse, exertion, abuse, injuries"
12143,semantic,"comic strip, horoscope, advice column"
12154,semantic,taken with meal
12197,semantic,help or danger
12215,semantic,benchmarks and comparisons
12234,semantic,public spaces and features
12243,semantic,launch and attack actions
12246,semantic,geometric shapes coordinates
12300,semantic,Here's why
12342,semantic,"day, month, year"
12379,semantic,ESP or Gest
12395,semantic,global context
12417,semantic,words starting with Z
12419,semantic,of Canada
12425,semantic,past states and ownership
12453,semantic,breakdown of the reasoning
12454,semantic,inside
12467,semantic,search for meaning
12506,semantic,explaining relationships between words
12511,semantic,sum of calculation
12584,semantic,covid pandemic and recovery
12675,semantic,translation or meaning
12706,semantic,license or permit
12719,semantic,copyright holder permission
12737,semantic,negation
12759,semantic,leader empathy strategic coaches approach
12787,semantic,risk of heart
12816,semantic,charts and statistics visualizations
12841,semantic,cannot / unable / dare not
12863,semantic,brands and brand ownership
12864,semantic,To Kill a Mockingbird
12883,semantic,Chinese poets and poetry
12898,semantic,two main stages
12994,semantic,"weakness, weaker, strength"
13005,semantic,preventing crashing
13101,semantic,email subject lines
13106,semantic,Berberine
13136,semantic,through each
13174,semantic,"tween, girl, young, child"
13215,semantic,people in relationships
13252,semantic,relationships and communication
13286,semantic,liquid falling
13319,semantic,honor or remember the deceased
13352,semantic,improvement of self
13379,semantic,activate / enable commands
13396,semantic,shut down or close
13408,semantic,South Indian meals
13419,semantic,solve step by step
13426,semantic,give a rough idea
13480,semantic,Link:**
13514,semantic,instead
13542,semantic,"like, as if comparisons"
13567,semantic,today's or this day's
13582,semantic,options and drafts
13616,semantic,emergency and immediate care
13641,semantic,increase or decrease by a factor
13647,semantic,"numbers and letters, cyrillic"
13654,semantic,"culinary food items, with preparation"
13661,semantic,categorized recommendations
13693,semantic,Broadway show tickets
13718,semantic,non-english characters
13733,semantic,colors and clothing items
13745,semantic,list formatting
13755,semantic,"Vogue, brands, Patagonia, UNICEF"
13765,semantic,"control flow keywords: continue, break, return"
13768,semantic,Key improvements
13792,semantic,feeling states or sensations
13806,semantic,actions leading to outcomes
13840,semantic,"clothing, belongings, and their states"
13877,semantic,during or while
13891,semantic,"course, package, training, counseling, shelters, Bulgarian, phones"
13901,semantic,asking clarifying questions
13941,semantic,emotional expressions
13959,semantic,"""to combine"", ""PDF Drive"""
13969,semantic,code includes
13989,semantic,Vantage finance companies
14054,semantic,love and other emotions
14090,semantic,roleplay command or suggestion
14100,semantic,print pdf
14121,semantic,phrases offering options or suggestions
14141,semantic,can afford to
14151,semantic,"collaboration, account, accident"
14160,semantic,place names with 'brook' or 'creek'
14173,semantic,"seeing, hearing, smelling"
14202,semantic,series and Dragon Ball Z
14215,semantic,annual checkups
14249,semantic,most
14261,semantic,planting of trees
14309,semantic,brings about consequences or attributes
14328,semantic,crossing street signals
14329,semantic,"across, reaching, laptop, slightly, set, mug"
14334,semantic,product descriptions and catalogs
14345,semantic,javascript programming
14362,semantic,build commands and files
14389,semantic,to give *best* help/advice
14395,semantic,explanation:
14397,semantic,convert units or values
14435,semantic,protein interactions and inhibition
14529,semantic,math expressions
14542,semantic,"job titles with ""Associate"""
14555,semantic,numbers followed by BC
14576,semantic,Portugal maritime historian's championship
14580,semantic,Hello World
14589,semantic,when [pronoun] first
14594,semantic,popular because
14622,semantic,"vanishing gradients, long-range dependencies"
14648,semantic,financial statements
14698,semantic,questions or introductions
14729,semantic,Indian city names
14736,semantic,mental health resources
14753,semantic,fine-tune
11486,other,asking why
11503,other,adaptability and responding
11991,other,in the style of
12156,other,call or calc
12631,other,placeholders and context words
13355,other,nature of
14234,other,you name it
14985,syntactic,either or
14993,syntactic,This means
15075,syntactic,instruction or question
15132,syntactic,"however, but"
15289,syntactic,you can
15291,syntactic,based on
15295,syntactic,which of the following
15309,syntactic,you can
15321,syntactic,if you
15454,syntactic,for loop index
15507,syntactic,lack of usual/specific context
15756,syntactic,variable names
16100,syntactic,often followed by verb
16274,syntactic,logical statements and programming
16370,syntactic,Task 1: Sep 1:
16450,syntactic,original input or error
16740,syntactic,symbols and punctuation
16837,syntactic,"sentences starting with ""By"""
17043,syntactic,there
17059,syntactic,since or in patterns
17405,syntactic,the [famous/specific] noun
17441,syntactic,separating by comma
17443,syntactic,describing past actions or observations
17502,syntactic,code structures and control flow
17536,syntactic,citations ending in parenthesis
17589,syntactic,"lists like "":"" or ""*"""
17593,syntactic,"Furthermore,"
17741,syntactic,le explicarías
17865,syntactic,paste text here
17879,syntactic,"x, 8, or 0"
17969,syntactic,tasks like:
18040,syntactic,to lists and sequences
18293,syntactic,ensure that
18415,syntactic,closing email salutations
18701,syntactic,HTML code separators
18898,syntactic,pronoun followed by speech
16273,syntactic,"""do you know"" and ""is there"""
15973,syntactic,Bold Mathematical
14906,syntactic,group of
18836,syntactic,our possessive pronouns
14809,semantic,abstract concepts or states
14841,semantic,international greetings
14848,semantic,strategic and influence
14850,semantic,park picnic
14865,semantic,expertise and skills requirements
14872,semantic,drawings for beginners
14923,semantic,finding resources and articles
14941,semantic,solid-state drives (SSDs) versus hard disk drives (HDDs)
14984,semantic,behavior of matter and energy
15046,semantic,dates and years
15048,semantic,"Texas, California, historical periods"
15049,semantic,bipolar disorder and lithium
15072,semantic,major league baseball players
15146,semantic,plate tectonics and movement
15216,semantic,news reporting and sources
15326,semantic,explaining what words mean
15383,semantic,dates and numbers
15513,semantic,cell differentiation and growth
15582,semantic,do it yourself
15592,semantic,nuclear fission
15631,semantic,years and dates
15649,semantic,parties and gatherings
15686,semantic,"Single Asset Mode, cross-Unity"
15718,semantic,cities and their populations
15729,semantic,"личность, формирование, развитие"
15813,semantic,contrastive learning
15856,semantic,"(x, y) coordinates"
15898,semantic,"flavor, texture, richness"
16043,semantic,market store sell
16070,semantic,port
16141,semantic,pulling or towing vehicles
16155,semantic,rankings and lists
16178,semantic,writing user stories
16183,semantic,division 1
16186,semantic,"worried, scared, afraid"
16223,semantic,withstand or survive conditions
16261,semantic,thinking or assuming something incorrect
16277,semantic,"caveats, physician, compiling studies"
16365,semantic,social activities and interaction
16418,semantic,"adding, summing, or comparing numbers"
16423,semantic,"plastic surgery, body modification"
16459,semantic,"updates, additions, or frequent changes"
16494,semantic,quantities or amounts
16519,semantic,public class declarations
16536,semantic,"ice, snow, cold, mountains"
16570,semantic,formulas for calculations
16574,semantic,apparel and attire
16618,semantic,people talking about social interaction
16620,semantic,"Saudi Arabia, Oil, Ruble, population"
16641,semantic,"school choice, funding, and private education"
16704,semantic,legal fees and indemnity
16736,semantic,real photos / pics
16755,semantic,storage location
16836,semantic,from the Republic
16864,semantic,ancient India
16886,semantic,significant engine damage
16903,semantic,record warm temperatures
16945,semantic,"toy, anime, merchandise for franchises"
16994,semantic,"socialize, fun, relaxing activities"
17027,semantic,Chinese universities or famous places
17035,semantic,binary quadratic symmetric spaces
17080,semantic,fasting glucose measurement
17107,semantic,counting words or letters in a phrase
17121,semantic,genetic component or predictor
17159,semantic,"end punctuation, then sentence start"
17269,semantic,upward force opposing gravity
17351,semantic,customer or client related words
17401,semantic,"""; import"""
17430,semantic,the capital of
17467,semantic,Direct effect of EU directives
17503,semantic,property development and sales
17592,semantic,percentages and numerical values
17604,semantic,encyclopedia
17625,semantic,gradient descent or model train
17638,semantic,screen display calibration
17639,semantic,Spiritual practices and philosophies
17672,semantic,employee engagement and management
17682,semantic,SATA interface
17724,semantic,Japanese words and dates
17755,semantic,raise or throw
17801,semantic,summer season or activities
17803,semantic,chess moves
17864,semantic,non-English characters and words
17885,semantic,emulsification
17932,semantic,explaining terms
17995,semantic,"reporting, publications, and events"
18151,semantic,plant parts and growth
18169,semantic,egg preparation
18175,semantic,calf raises and stretches
18239,semantic,definitions of concepts
18434,semantic,replacement or lifespan
18444,semantic,"""God"", ""fullness"", ""body"", ""truth"", ""righteousness"""
18453,semantic,section introductions
18583,semantic,movement and action phrases
18609,semantic,saw/seen something
18715,semantic,super market
18751,semantic,spatial or technical descriptions
18775,semantic,country's equivalent
18815,semantic,grouping same or similar items
18837,semantic,"video, criminals, names"
18851,semantic,did you hear about
18882,semantic,title characters
18934,semantic,watch videos
18955,semantic,proximity to destinations
19017,semantic,enabled/disabled flags
15734,semantic,unique qualities
16366,semantic,easy to use
16689,semantic,web-based cloud SaaS
16733,semantic,"addresses, numbers, commas"
16876,semantic,benefits and features
17416,semantic,numbers with 'per'
17538,semantic,gender identity and relationships
17662,semantic,academic departments and courses
18302,semantic,chat marketing automation platforms
15560,semantic,locations and activities
16153,semantic,essential workers and business
15801,semantic,sports or competitive team context
18492,semantic,string theory geometry and scars
14759,other,"all, any"
14782,other,like
14830,other,we can do
14859,other,questions and statements
14910,other,in that fact
15083,other,open-weights model explained as
15092,other,writing prompts
15180,other,modify to suit
15348,other,"illegal, harmful, unethical"
15368,other,need to adjust
15369,other,depending on the specific situation
15429,other,even acknowledging harm
15437,other,"questions, why, what"
15660,other,improve or simplify requests
15748,other,preface this
15901,other,wondering what
15902,other,confident belief and excitement
15908,other,return code
15914,other,It violates principles
15943,other,to high/medium levels or decades
15985,other,excluding or not considering
15997,other,"converts into, lot of"
16665,other,**
16677,other,requesting more information
16701,other,don't hesitate
16930,other,there are
16941,other,impression and seeming
17220,other,before mind
17250,other,science or related field
17385,other,performance characteristics
18039,other,"difficulty, challenge, hard"
18071,other,".com, .org, URLs"
18085,other,who vs whom grammar
18454,other,"Hex bolt, test, Ready, Authors, Building, B, African"
18489,other,general or typical responses
18593,other,described as
18710,other,I think we need
18723,other,"Spanish addresses, Google Ads, SCP Foundation"
18909,other,topic planning
18982,other,listing alternatives or options
19061,syntactic,code formatting and mathematical notation
19086,syntactic,JSON schema and data structures
19357,syntactic,"`method=""post""`, `maxlength`, `inline styles`"
19427,syntactic,code comments
19814,syntactic,variable initialization
20033,syntactic,state creation and iterables
20057,syntactic,quotation marks or equals signs
20114,syntactic,list delimiters
20169,syntactic,Therefore / Hence
20953,syntactic,code blocks with comments
21614,syntactic,parentheses with content
21793,syntactic,punctuation followed by capital letter
21834,syntactic,special characters and non-English words
22055,syntactic,question or answer prompts
22621,syntactic,bullet points or lists
22762,syntactic,code block delimiters
22775,syntactic,code snippets or Excel formulas
23476,syntactic,assist you
24148,syntactic,you followed by modal verbs
19137,semantic,parenting and loving support
19164,semantic,linkedin
19263,semantic,faith and trust in God
19377,semantic,soft fabrics and feel
19398,semantic,dates and times
19474,semantic,"time, rhythm, delay, rolls"
19615,semantic,avoidant attachment
19628,semantic,EV production and sales
19637,semantic,cost overruns and budget issues
19650,semantic,severe symptoms
19673,semantic,creative arts and crafts
19680,semantic,Showing Up for Racial Justice
19711,semantic,answer the question
19721,semantic,coefficient / polynomial
19820,semantic,obsessive compulsive thoughts
19910,semantic,plate or plates
19912,semantic,public attitudes and trust
20048,semantic,pornography addiction recovery resources
20058,semantic,alcohol consumption effects
20083,semantic,acronym
20085,semantic,playing games
20130,semantic,"VC, LP, Venture Creator"
20150,semantic,slavery and its consequences
20168,semantic,or anything / or something
20219,semantic,N units with force or mass
20224,semantic,place names
20257,semantic,shipping labels and postal codes
20270,semantic,cook onion or onion powder
20314,semantic,numbers and currency values
20320,semantic,Elara
20340,semantic,summarize text
20351,semantic,"obstacles, parts, objects"
20457,semantic,matrix geometry graphs groups rotations
20490,semantic,historical entities
20599,semantic,external links and references
20636,semantic,mathematical expression components
20684,semantic,return home
20706,semantic,"Lionel Messi, Ballon d'Or, greatest of all time"
20873,semantic,autonomous weapons systems
20990,semantic,express.js server requests
20997,semantic,your health
21007,semantic,differentiate from others
21076,semantic,covenant and contract agreements
21115,semantic,metadata or bibliographic fields
21132,semantic,agreeing to terms
21148,semantic,watch
21184,semantic,"Babylon, Babel, Bible"
21204,semantic,"session, video, nights, center, device"
21245,semantic,vasodilation or vasoconstriction
21262,semantic,protecting privacy and security
21332,semantic,showing empathy or interest
21403,semantic,density and composition
21424,semantic,URLs and file path separators
21613,semantic,play or act as
21629,semantic,Good for
21648,semantic,try
21653,semantic,"initiate legislation, protection, Russian, monthly wage, Ministry"
21715,semantic,recommendations from friends
21723,semantic,annually adjusted income
21738,semantic,"circumference, distance, around the Earth"
21758,semantic,"similarly, likewise, similarly"
21780,semantic,in some contexts
21809,semantic,"unremarkable, bland, ordinary"
21852,semantic,"withdrawal symptoms, cravings, difficulty"
21860,semantic,bash conditional statements and commands
21861,semantic,languages and cultures
21869,semantic,"locations following ""in"""
21880,semantic,"life expectancy, cardiovascular disease"
21885,semantic,proportion or hydrogen
21924,semantic,30.5 in
21934,semantic,museums and historical places
21989,semantic,motorsport racing circuits and cars
22005,semantic,probability of an event
22016,semantic,left or right lung
22052,semantic,result assignment
22063,semantic,support the claim
22101,semantic,URLs and image links
22110,semantic,"Catholic Church, saints, penance"
22178,semantic,interests and hobbies
22247,semantic,"numbers, locations, characters"
22270,semantic,continuous mathematical notation
22320,semantic,question prompts
22347,semantic,before
22453,semantic,cricket scores and player performance
22503,semantic,pasta with cheese
22508,semantic,colors and descriptors
22550,semantic,punctuation and foreign words
22609,semantic,lists of items or bullet points
22684,semantic,number calculations
22743,semantic,history periods
22751,semantic,in no event shall
22758,semantic,electric vehicles and hybrid systems
22764,semantic,fHx
22773,semantic,comprehensive + topic
22788,semantic,Russian torsion field research
22851,semantic,item condition
22872,semantic,omegle chat interests
22899,semantic,"Austin, TX, Travis County"
22997,semantic,something many people
23056,semantic,notes and notebooks
23091,semantic,yellow
23117,semantic,looking expectantly
23180,semantic,adding/subtracting with remainder
23199,semantic,hate speech
23362,semantic,slope and steepness
23387,semantic,a success
23420,semantic,"address, `pid`, `com`"
23470,semantic,camera mode actions
23472,semantic,"Thinking, Fast and Slow"
23484,semantic,"boy, girl, student, brother, princess"
23514,semantic,initials followed by punctuation
23520,semantic,names of people and objects
23522,semantic,Consider getting easy
23539,semantic,I'm [verb-ing]
23542,semantic,make accessible/available
23575,semantic,anagrams and similar word formations
23577,semantic,Enron and related topics
23587,semantic,concessions and opposition
23642,semantic,the definition
23689,semantic,question type after user input
23730,semantic,blood clotting and circulation
23761,semantic,date of the month
23806,semantic,specifically targeting
23831,semantic,marketing slogans for kids
23843,semantic,personal information
23937,semantic,important considerations
23939,semantic,root access or plant roots
24003,semantic,log lines and system information
24007,semantic,flow and focus
24020,semantic,contacting or reaching out
24041,semantic,for _ in range
24063,semantic,not comfortable or qualified
24071,semantic,range(
24084,semantic,services. Light. Rail. diesel. protective
24107,semantic,time periods and completion
24134,semantic,fulfillment orders
24154,semantic,"unsafe, exploitative, unethical"
24235,semantic,PHP frameworks like Laravel and Symfony
20612,semantic,arrive at
21409,semantic,"code block keywords like if, create, def, private"
22516,semantic,typo correction and grammar fixes
22865,semantic,"understand, knowledge, expertise"
23154,semantic,"effort, rewarding results"
19083,other,demonstrates or suggests
19270,other,possessive pronouns followed by family or place
19289,other,noticing or seeing
19313,other,spend time
19330,other,return the
19342,other,variation within
19424,other,brainstorm or break
19638,other,"ready, available, constantly"
19677,other,only
19682,other,of the
19828,other,go
19905,other,"Due Diligence, Cost, Do, Long"
19980,other,different types of X & Y
19992,other,"no, not, cannot, without"
20144,other,can contributeto help
20145,other,bukkit plugin development
20147,other,"module, plugin, tool, handler"
20398,other,de
